datetime,date,hour,temperature,humidity,wind_speed,month,season
2024-10-07T01:00:00+05:30,2024-10-07,1,25.34,87.95,3.05,10,Second Inter-monsoon
2024-10-07T02:00:00+05:30,2024-10-07,2,26.69,88.2,2.83,10,Second Inter-monsoon
2024-10-07T03:00:00+05:30,2024-10-07,3,27.06,87.06,3.19,10,Second Inter-monsoon
2024-10-07T04:00:00+05:30,2024-10-07,4,27.64,83.02,3.06,10,Second Inter-monsoon
2024-10-07T05:00:00+05:30,2024-10-07,5,27.04,85.99,3.13,10,Second Inter-monsoon
2024-10-07T06:00:00+05:30,2024-10-07,6,28.78,84.42,3.64,10,Second Inter-monsoon
2024-10-07T07:00:00+05:30,2024-10-07,7,27.93,77.7,4.48,10,Second Inter-monsoon
2024-10-07T08:00:00+05:30,2024-10-07,8,28.42,80.76,2.83,10,Second Inter-monsoon
2024-10-07T09:00:00+05:30,2024-10-07,9,29.63,72.93,4.04,10,Second Inter-monsoon
2024-10-07T10:00:00+05:30,2024-10-07,10,29.06,76.38,2.81,10,Second Inter-monsoon
2024-10-07T11:00:00+05:30,2024-10-07,11,30.45,75.11,5.07,10,Second Inter-monsoon
2024-10-07T12:00:00+05:30,2024-10-07,12,30.29,77.31,2.86,10,Second Inter-monsoon
2024-10-07T13:00:00+05:30,2024-10-07,13,29.64,76.03,4.23,10,Second Inter-monsoon
2024-10-07T14:00:00+05:30,2024-10-07,14,29.41,72.0,3.0,10,Second Inter-monsoon
2024-10-07T15:00:00+05:30,2024-10-07,15,28.71,73.48,4.28,10,Second Inter-monsoon
2024-10-07T16:00:00+05:30,2024-10-07,16,29.26,79.66,3.93,10,Second Inter-monsoon
2024-10-07T17:00:00+05:30,2024-10-07,17,28.07,77.72,2.98,10,Second Inter-monsoon
2024-10-07T18:00:00+05:30,2024-10-07,18,27.25,82.85,2.92,10,Second Inter-monsoon
2024-10-07T19:00:00+05:30,2024-10-07,19,26.98,83.73,2.94,10,Second Inter-monsoon
2024-10-07T20:00:00+05:30,2024-10-07,20,26.9,84.81,3.4,10,Second Inter-monsoon
2024-10-07T21:00:00+05:30,2024-10-07,21,26.84,82.84,2.96,10,Second Inter-monsoon
2024-10-07T22:00:00+05:30,2024-10-07,22,26.78,85.9,2.94,10,Second Inter-monsoon
2024-10-07T23:00:00+05:30,2024-10-07,23,25.51,87.01,2.86,10,Second Inter-monsoon
2024-10-08T00:00:00+05:30,2024-10-08,0,25.72,88.82,2.88,10,Second Inter-monsoon
2024-10-08T01:00:00+05:30,2024-10-08,1,25.89,87.67,3.58,10,Second Inter-monsoon
2024-10-08T02:00:00+05:30,2024-10-08,2,27.47,86.55,3.12,10,Second Inter-monsoon
2024-10-08T03:00:00+05:30,2024-10-08,3,28.17,89.22,2.99,10,Second Inter-monsoon
2024-10-08T04:00:00+05:30,2024-10-08,4,28.26,84.27,3.14,10,Second Inter-monsoon
2024-10-08T05:00:00+05:30,2024-10-08,5,26.31,80.24,2.9,10,Second Inter-monsoon
2024-10-08T06:00:00+05:30,2024-10-08,6,27.76,82.03,3.77,10,Second Inter-monsoon
2024-10-08T07:00:00+05:30,2024-10-08,7,29.23,81.4,4.11,10,Second Inter-monsoon
2024-10-08T08:00:00+05:30,2024-10-08,8,29.35,77.52,2.93,10,Second Inter-monsoon
2024-10-08T09:00:00+05:30,2024-10-08,9,29.79,76.68,4.6,10,Second Inter-monsoon
2024-10-08T10:00:00+05:30,2024-10-08,10,29.91,77.58,3.24,10,Second Inter-monsoon
2024-10-08T11:00:00+05:30,2024-10-08,11,30.48,74.5,2.99,10,Second Inter-monsoon
2024-10-08T12:00:00+05:30,2024-10-08,12,30.49,73.15,3.86,10,Second Inter-monsoon
2024-10-08T13:00:00+05:30,2024-10-08,13,29.91,78.24,2.81,10,Second Inter-monsoon
2024-10-08T14:00:00+05:30,2024-10-08,14,29.24,72.96,4.41,10,Second Inter-monsoon
2024-10-08T15:00:00+05:30,2024-10-08,15,28.84,78.55,3.07,10,Second Inter-monsoon
2024-10-08T16:00:00+05:30,2024-10-08,16,29.72,80.21,2.94,10,Second Inter-monsoon
2024-10-08T17:00:00+05:30,2024-10-08,17,28.62,77.68,4.03,10,Second Inter-monsoon
2024-10-08T18:00:00+05:30,2024-10-08,18,28.12,84.11,3.2,10,Second Inter-monsoon
2024-10-08T19:00:00+05:30,2024-10-08,19,27.51,80.9,2.87,10,Second Inter-monsoon
2024-10-08T20:00:00+05:30,2024-10-08,20,27.35,83.13,3.53,10,Second Inter-monsoon
2024-10-08T21:00:00+05:30,2024-10-08,21,26.62,83.28,3.13,10,Second Inter-monsoon
2024-10-08T22:00:00+05:30,2024-10-08,22,26.25,86.92,3.72,10,Second Inter-monsoon
2024-10-08T23:00:00+05:30,2024-10-08,23,26.81,88.49,4.03,10,Second Inter-monsoon
2024-10-09T00:00:00+05:30,2024-10-09,0,25.66,87.26,4.21,10,Second Inter-monsoon
2024-10-09T01:00:00+05:30,2024-10-09,1,26.1,86.62,2.99,10,Second Inter-monsoon
2024-10-09T02:00:00+05:30,2024-10-09,2,25.82,85.22,4.12,10,Second Inter-monsoon
2024-10-09T03:00:00+05:30,2024-10-09,3,26.64,83.3,2.96,10,Second Inter-monsoon
2024-10-09T04:00:00+05:30,2024-10-09,4,26.53,82.93,3.76,10,Second Inter-monsoon
2024-10-09T05:00:00+05:30,2024-10-09,5,27.35,82.51,4.35,10,Second Inter-monsoon
2024-10-09T06:00:00+05:30,2024-10-09,6,27.75,81.54,2.97,10,Second Inter-monsoon
2024-10-09T07:00:00+05:30,2024-10-09,7,28.15,80.87,3.27,10,Second Inter-monsoon
2024-10-09T08:00:00+05:30,2024-10-09,8,30.14,80.41,3.46,10,Second Inter-monsoon
2024-10-09T09:00:00+05:30,2024-10-09,9,28.44,76.45,3.4,10,Second Inter-monsoon
2024-10-09T10:00:00+05:30,2024-10-09,10,29.33,74.88,2.84,10,Second Inter-monsoon
2024-10-09T11:00:00+05:30,2024-10-09,11,30.18,75.73,3.19,10,Second Inter-monsoon
2024-10-09T12:00:00+05:30,2024-10-09,12,29.82,75.81,3.62,10,Second Inter-monsoon
2024-10-09T13:00:00+05:30,2024-10-09,13,29.9,73.94,3.08,10,Second Inter-monsoon
2024-10-09T14:00:00+05:30,2024-10-09,14,29.89,76.31,2.97,10,Second Inter-monsoon
2024-10-09T15:00:00+05:30,2024-10-09,15,29.38,76.53,2.92,10,Second Inter-monsoon
2024-10-09T16:00:00+05:30,2024-10-09,16,29.39,74.94,2.9,10,Second Inter-monsoon
2024-10-09T17:00:00+05:30,2024-10-09,17,28.89,83.25,3.26,10,Second Inter-monsoon
2024-10-09T18:00:00+05:30,2024-10-09,18,26.97,77.32,3.08,10,Second Inter-monsoon
2024-10-09T19:00:00+05:30,2024-10-09,19,27.62,83.92,3.0,10,Second Inter-monsoon
2024-10-09T20:00:00+05:30,2024-10-09,20,27.45,84.78,3.63,10,Second Inter-monsoon
2024-10-09T21:00:00+05:30,2024-10-09,21,25.98,86.46,2.88,10,Second Inter-monsoon
2024-10-09T22:00:00+05:30,2024-10-09,22,25.9,88.06,3.15,10,Second Inter-monsoon
2024-10-09T23:00:00+05:30,2024-10-09,23,25.82,84.85,3.06,10,Second Inter-monsoon
2024-10-10T00:00:00+05:30,2024-10-10,0,26.62,83.24,2.97,10,Second Inter-monsoon
2024-10-10T01:00:00+05:30,2024-10-10,1,26.51,87.03,2.98,10,Second Inter-monsoon
2024-10-10T02:00:00+05:30,2024-10-10,2,26.37,84.46,3.03,10,Second Inter-monsoon
2024-10-10T03:00:00+05:30,2024-10-10,3,26.79,90.11,4.24,10,Second Inter-monsoon
2024-10-10T04:00:00+05:30,2024-10-10,4,26.37,83.2,3.71,10,Second Inter-monsoon
2024-10-10T05:00:00+05:30,2024-10-10,5,26.44,83.04,2.95,10,Second Inter-monsoon
2024-10-10T06:00:00+05:30,2024-10-10,6,27.84,82.24,3.03,10,Second Inter-monsoon
2024-10-10T07:00:00+05:30,2024-10-10,7,28.33,76.54,3.7,10,Second Inter-monsoon
2024-10-10T08:00:00+05:30,2024-10-10,8,28.84,80.84,2.81,10,Second Inter-monsoon
2024-10-10T09:00:00+05:30,2024-10-10,9,29.27,77.4,4.29,10,Second Inter-monsoon
2024-10-10T10:00:00+05:30,2024-10-10,10,29.3,78.73,3.6,10,Second Inter-monsoon
2024-10-10T11:00:00+05:30,2024-10-10,11,30.04,75.05,3.01,10,Second Inter-monsoon
2024-10-10T12:00:00+05:30,2024-10-10,12,30.41,76.45,3.03,10,Second Inter-monsoon
2024-10-10T13:00:00+05:30,2024-10-10,13,29.14,77.08,3.19,10,Second Inter-monsoon
2024-10-10T14:00:00+05:30,2024-10-10,14,29.92,77.01,2.82,10,Second Inter-monsoon
2024-10-10T15:00:00+05:30,2024-10-10,15,29.8,72.73,3.27,10,Second Inter-monsoon
2024-10-10T16:00:00+05:30,2024-10-10,16,28.85,78.25,2.98,10,Second Inter-monsoon
2024-10-10T17:00:00+05:30,2024-10-10,17,27.71,82.67,2.87,10,Second Inter-monsoon
2024-10-10T18:00:00+05:30,2024-10-10,18,27.9,81.2,2.9,10,Second Inter-monsoon
2024-10-10T19:00:00+05:30,2024-10-10,19,27.07,82.65,2.89,10,Second Inter-monsoon
2024-10-10T20:00:00+05:30,2024-10-10,20,27.63,79.01,3.31,10,Second Inter-monsoon
2024-10-10T21:00:00+05:30,2024-10-10,21,26.14,85.52,2.91,10,Second Inter-monsoon
2024-10-10T22:00:00+05:30,2024-10-10,22,26.87,85.1,3.2,10,Second Inter-monsoon
2024-10-10T23:00:00+05:30,2024-10-10,23,26.78,88.11,3.45,10,Second Inter-monsoon
2024-10-11T00:00:00+05:30,2024-10-11,0,25.65,88.71,5.13,10,Second Inter-monsoon
2024-10-11T01:00:00+05:30,2024-10-11,1,26.65,87.54,2.89,10,Second Inter-monsoon
2024-10-11T02:00:00+05:30,2024-10-11,2,25.69,86.07,3.06,10,Second Inter-monsoon
2024-10-11T03:00:00+05:30,2024-10-11,3,26.72,87.58,4.03,10,Second Inter-monsoon
2024-10-11T04:00:00+05:30,2024-10-11,4,27.23,81.7,4.0,10,Second Inter-monsoon
2024-10-11T05:00:00+05:30,2024-10-11,5,27.69,87.05,3.7,10,Second Inter-monsoon
2024-10-11T06:00:00+05:30,2024-10-11,6,28.32,79.22,2.97,10,Second Inter-monsoon
2024-10-11T07:00:00+05:30,2024-10-11,7,29.15,81.71,2.93,10,Second Inter-monsoon
2024-10-11T08:00:00+05:30,2024-10-11,8,30.14,76.78,3.26,10,Second Inter-monsoon
2024-10-11T09:00:00+05:30,2024-10-11,9,28.82,74.35,3.7,10,Second Inter-monsoon
2024-10-11T10:00:00+05:30,2024-10-11,10,29.44,73.5,2.87,10,Second Inter-monsoon
2024-10-11T11:00:00+05:30,2024-10-11,11,30.0,74.4,3.79,10,Second Inter-monsoon
2024-10-11T12:00:00+05:30,2024-10-11,12,29.77,77.98,3.31,10,Second Inter-monsoon
2024-10-11T13:00:00+05:30,2024-10-11,13,30.09,78.49,3.08,10,Second Inter-monsoon
2024-10-11T14:00:00+05:30,2024-10-11,14,29.91,78.51,3.42,10,Second Inter-monsoon
2024-10-11T15:00:00+05:30,2024-10-11,15,29.04,77.43,2.84,10,Second Inter-monsoon
2024-10-11T16:00:00+05:30,2024-10-11,16,29.73,80.19,2.98,10,Second Inter-monsoon
2024-10-11T17:00:00+05:30,2024-10-11,17,28.39,78.18,2.99,10,Second Inter-monsoon
2024-10-11T18:00:00+05:30,2024-10-11,18,28.4,82.17,2.87,10,Second Inter-monsoon
2024-10-11T19:00:00+05:30,2024-10-11,19,28.18,84.99,4.13,10,Second Inter-monsoon
2024-10-11T20:00:00+05:30,2024-10-11,20,27.46,81.51,4.24,10,Second Inter-monsoon
2024-10-11T21:00:00+05:30,2024-10-11,21,26.81,88.62,2.8,10,Second Inter-monsoon
2024-10-11T22:00:00+05:30,2024-10-11,22,26.39,86.47,3.21,10,Second Inter-monsoon
2024-10-11T23:00:00+05:30,2024-10-11,23,26.44,88.34,2.96,10,Second Inter-monsoon
2024-10-12T00:00:00+05:30,2024-10-12,0,27.37,85.23,2.92,10,Second Inter-monsoon
2024-10-12T01:00:00+05:30,2024-10-12,1,25.29,89.26,3.64,10,Second Inter-monsoon
2024-10-12T02:00:00+05:30,2024-10-12,2,25.24,85.62,3.26,10,Second Inter-monsoon
2024-10-12T03:00:00+05:30,2024-10-12,3,26.35,85.17,3.34,10,Second Inter-monsoon
2024-10-12T04:00:00+05:30,2024-10-12,4,27.68,83.7,2.84,10,Second Inter-monsoon
2024-10-12T05:00:00+05:30,2024-10-12,5,27.65,82.91,3.93,10,Second Inter-monsoon
2024-10-12T06:00:00+05:30,2024-10-12,6,27.91,78.08,2.95,10,Second Inter-monsoon
2024-10-12T07:00:00+05:30,2024-10-12,7,28.37,79.65,3.31,10,Second Inter-monsoon
2024-10-12T08:00:00+05:30,2024-10-12,8,28.46,77.34,4.21,10,Second Inter-monsoon
2024-10-12T09:00:00+05:30,2024-10-12,9,28.64,75.72,2.91,10,Second Inter-monsoon
2024-10-12T10:00:00+05:30,2024-10-12,10,30.19,78.11,2.88,10,Second Inter-monsoon
2024-10-12T11:00:00+05:30,2024-10-12,11,29.87,77.9,2.85,10,Second Inter-monsoon
2024-10-12T12:00:00+05:30,2024-10-12,12,30.12,73.64,3.17,10,Second Inter-monsoon
2024-10-12T13:00:00+05:30,2024-10-12,13,30.02,74.84,3.37,10,Second Inter-monsoon
2024-10-12T14:00:00+05:30,2024-10-12,14,29.22,75.63,2.8,10,Second Inter-monsoon
2024-10-12T15:00:00+05:30,2024-10-12,15,30.06,72.32,2.91,10,Second Inter-monsoon
2024-10-12T16:00:00+05:30,2024-10-12,16,29.04,78.81,3.16,10,Second Inter-monsoon
2024-10-12T17:00:00+05:30,2024-10-12,17,28.8,79.68,3.48,10,Second Inter-monsoon
2024-10-12T18:00:00+05:30,2024-10-12,18,28.14,82.49,3.04,10,Second Inter-monsoon
2024-10-12T19:00:00+05:30,2024-10-12,19,27.81,83.53,3.4,10,Second Inter-monsoon
2024-10-12T20:00:00+05:30,2024-10-12,20,27.66,84.77,2.81,10,Second Inter-monsoon
2024-10-12T21:00:00+05:30,2024-10-12,21,26.6,84.95,4.75,10,Second Inter-monsoon
2024-10-12T22:00:00+05:30,2024-10-12,22,26.25,85.9,3.06,10,Second Inter-monsoon
2024-10-12T23:00:00+05:30,2024-10-12,23,25.38,86.78,3.05,10,Second Inter-monsoon
2024-10-13T00:00:00+05:30,2024-10-13,0,26.16,85.87,3.05,10,Second Inter-monsoon
2024-10-13T01:00:00+05:30,2024-10-13,1,26.47,81.78,3.24,10,Second Inter-monsoon
2024-10-13T02:00:00+05:30,2024-10-13,2,25.88,87.52,3.73,10,Second Inter-monsoon
2024-10-13T03:00:00+05:30,2024-10-13,3,27.51,83.47,3.13,10,Second Inter-monsoon
2024-10-13T04:00:00+05:30,2024-10-13,4,26.02,88.1,4.91,10,Second Inter-monsoon
2024-10-13T05:00:00+05:30,2024-10-13,5,27.43,84.34,3.17,10,Second Inter-monsoon
2024-10-13T06:00:00+05:30,2024-10-13,6,27.97,82.1,2.95,10,Second Inter-monsoon
2024-10-13T07:00:00+05:30,2024-10-13,7,28.6,80.64,3.9,10,Second Inter-monsoon
2024-10-13T08:00:00+05:30,2024-10-13,8,28.59,74.54,3.01,10,Second Inter-monsoon
2024-10-13T09:00:00+05:30,2024-10-13,9,29.13,79.75,3.13,10,Second Inter-monsoon
2024-10-13T10:00:00+05:30,2024-10-13,10,30.29,76.45,4.15,10,Second Inter-monsoon
2024-10-13T11:00:00+05:30,2024-10-13,11,30.14,76.46,3.5,10,Second Inter-monsoon
2024-10-13T12:00:00+05:30,2024-10-13,12,29.86,77.48,3.44,10,Second Inter-monsoon
2024-10-13T13:00:00+05:30,2024-10-13,13,30.28,72.92,2.83,10,Second Inter-monsoon
2024-10-13T14:00:00+05:30,2024-10-13,14,29.94,76.64,2.92,10,Second Inter-monsoon
2024-10-13T15:00:00+05:30,2024-10-13,15,29.25,76.47,3.22,10,Second Inter-monsoon
2024-10-13T16:00:00+05:30,2024-10-13,16,27.66,75.91,2.82,10,Second Inter-monsoon
2024-10-13T17:00:00+05:30,2024-10-13,17,29.42,79.01,3.63,10,Second Inter-monsoon
2024-10-13T18:00:00+05:30,2024-10-13,18,27.23,81.76,4.35,10,Second Inter-monsoon
2024-10-13T19:00:00+05:30,2024-10-13,19,27.74,82.91,3.1,10,Second Inter-monsoon
2024-10-13T20:00:00+05:30,2024-10-13,20,25.93,86.54,3.05,10,Second Inter-monsoon
2024-10-13T21:00:00+05:30,2024-10-13,21,26.94,87.63,2.89,10,Second Inter-monsoon
2024-10-13T22:00:00+05:30,2024-10-13,22,26.54,84.8,2.87,10,Second Inter-monsoon
2024-10-13T23:00:00+05:30,2024-10-13,23,25.95,84.14,3.67,10,Second Inter-monsoon
2024-10-14T00:00:00+05:30,2024-10-14,0,25.8,82.91,2.89,10,Second Inter-monsoon
2024-10-14T01:00:00+05:30,2024-10-14,1,25.89,91.05,4.4,10,Second Inter-monsoon
2024-10-14T02:00:00+05:30,2024-10-14,2,26.74,83.43,2.95,10,Second Inter-monsoon
2024-10-14T03:00:00+05:30,2024-10-14,3,26.51,83.75,3.11,10,Second Inter-monsoon
2024-10-14T04:00:00+05:30,2024-10-14,4,27.11,83.96,2.95,10,Second Inter-monsoon
2024-10-14T05:00:00+05:30,2024-10-14,5,27.15,81.2,3.13,10,Second Inter-monsoon
2024-10-14T06:00:00+05:30,2024-10-14,6,27.68,78.54,4.19,10,Second Inter-monsoon
2024-10-14T07:00:00+05:30,2024-10-14,7,28.53,80.48,3.37,10,Second Inter-monsoon
2024-10-14T08:00:00+05:30,2024-10-14,8,28.43,77.21,2.99,10,Second Inter-monsoon
2024-10-14T09:00:00+05:30,2024-10-14,9,28.68,84.22,3.91,10,Second Inter-monsoon
2024-10-14T10:00:00+05:30,2024-10-14,10,29.44,77.96,3.17,10,Second Inter-monsoon
2024-10-14T11:00:00+05:30,2024-10-14,11,30.17,74.86,4.18,10,Second Inter-monsoon
2024-10-14T12:00:00+05:30,2024-10-14,12,31.02,74.05,3.87,10,Second Inter-monsoon
2024-10-14T13:00:00+05:30,2024-10-14,13,29.74,76.69,3.15,10,Second Inter-monsoon
2024-10-14T14:00:00+05:30,2024-10-14,14,29.91,78.25,3.13,10,Second Inter-monsoon
2024-10-14T15:00:00+05:30,2024-10-14,15,29.5,79.51,3.2,10,Second Inter-monsoon
2024-10-14T16:00:00+05:30,2024-10-14,16,28.75,78.88,2.84,10,Second Inter-monsoon
2024-10-14T17:00:00+05:30,2024-10-14,17,28.34,78.92,2.82,10,Second Inter-monsoon
2024-10-14T18:00:00+05:30,2024-10-14,18,28.67,82.11,3.04,10,Second Inter-monsoon
2024-10-14T19:00:00+05:30,2024-10-14,19,27.37,82.4,3.5,10,Second Inter-monsoon
2024-10-14T20:00:00+05:30,2024-10-14,20,26.96,83.78,3.72,10,Second Inter-monsoon
2024-10-14T21:00:00+05:30,2024-10-14,21,26.05,86.17,4.11,10,Second Inter-monsoon
2024-10-14T22:00:00+05:30,2024-10-14,22,26.72,86.19,3.78,10,Second Inter-monsoon
2024-10-14T23:00:00+05:30,2024-10-14,23,25.99,87.14,2.81,10,Second Inter-monsoon
2024-10-15T00:00:00+05:30,2024-10-15,0,26.94,85.26,3.26,10,Second Inter-monsoon
2024-10-15T01:00:00+05:30,2024-10-15,1,26.58,85.3,2.92,10,Second Inter-monsoon
2024-10-15T02:00:00+05:30,2024-10-15,2,26.87,88.19,3.65,10,Second Inter-monsoon
2024-10-15T03:00:00+05:30,2024-10-15,3,26.96,87.17,2.94,10,Second Inter-monsoon
2024-10-15T04:00:00+05:30,2024-10-15,4,25.81,83.97,2.98,10,Second Inter-monsoon
2024-10-15T05:00:00+05:30,2024-10-15,5,27.82,81.57,2.83,10,Second Inter-monsoon
2024-10-15T06:00:00+05:30,2024-10-15,6,27.55,84.7,2.81,10,Second Inter-monsoon
2024-10-15T07:00:00+05:30,2024-10-15,7,28.46,83.07,2.81,10,Second Inter-monsoon
2024-10-15T08:00:00+05:30,2024-10-15,8,29.45,78.99,2.91,10,Second Inter-monsoon
2024-10-15T09:00:00+05:30,2024-10-15,9,30.1,78.6,3.15,10,Second Inter-monsoon
2024-10-15T10:00:00+05:30,2024-10-15,10,29.84,73.7,3.56,10,Second Inter-monsoon
2024-10-15T11:00:00+05:30,2024-10-15,11,29.39,75.81,3.38,10,Second Inter-monsoon
2024-10-15T12:00:00+05:30,2024-10-15,12,30.61,75.12,2.99,10,Second Inter-monsoon
2024-10-15T13:00:00+05:30,2024-10-15,13,29.79,75.79,2.95,10,Second Inter-monsoon
2024-10-15T14:00:00+05:30,2024-10-15,14,29.26,72.46,3.6,10,Second Inter-monsoon
2024-10-15T15:00:00+05:30,2024-10-15,15,28.89,72.93,3.57,10,Second Inter-monsoon
2024-10-15T16:00:00+05:30,2024-10-15,16,29.33,75.3,2.89,10,Second Inter-monsoon
2024-10-15T17:00:00+05:30,2024-10-15,17,27.58,81.42,2.94,10,Second Inter-monsoon
2024-10-15T18:00:00+05:30,2024-10-15,18,28.07,80.79,3.1,10,Second Inter-monsoon
2024-10-15T19:00:00+05:30,2024-10-15,19,26.94,83.62,3.0,10,Second Inter-monsoon
2024-10-15T20:00:00+05:30,2024-10-15,20,26.57,84.21,3.21,10,Second Inter-monsoon
2024-10-15T21:00:00+05:30,2024-10-15,21,26.12,80.97,3.43,10,Second Inter-monsoon
2024-10-15T22:00:00+05:30,2024-10-15,22,26.23,87.79,3.33,10,Second Inter-monsoon
2024-10-15T23:00:00+05:30,2024-10-15,23,26.87,89.24,3.45,10,Second Inter-monsoon
2024-10-16T00:00:00+05:30,2024-10-16,0,26.72,88.8,3.85,10,Second Inter-monsoon
2024-10-16T01:00:00+05:30,2024-10-16,1,26.37,89.76,2.87,10,Second Inter-monsoon
2024-10-16T02:00:00+05:30,2024-10-16,2,26.48,89.64,3.47,10,Second Inter-monsoon
2024-10-16T03:00:00+05:30,2024-10-16,3,25.95,85.26,4.03,10,Second Inter-monsoon
2024-10-16T04:00:00+05:30,2024-10-16,4,27.17,85.63,2.92,10,Second Inter-monsoon
2024-10-16T05:00:00+05:30,2024-10-16,5,26.79,82.83,3.52,10,Second Inter-monsoon
2024-10-16T06:00:00+05:30,2024-10-16,6,28.39,80.94,2.9,10,Second Inter-monsoon
2024-10-16T07:00:00+05:30,2024-10-16,7,27.99,80.8,2.84,10,Second Inter-monsoon
2024-10-16T08:00:00+05:30,2024-10-16,8,29.1,77.27,3.49,10,Second Inter-monsoon
2024-10-16T09:00:00+05:30,2024-10-16,9,29.25,79.48,3.61,10,Second Inter-monsoon
2024-10-16T10:00:00+05:30,2024-10-16,10,29.65,76.61,4.01,10,Second Inter-monsoon
2024-10-16T11:00:00+05:30,2024-10-16,11,30.84,75.2,2.88,10,Second Inter-monsoon
2024-10-16T12:00:00+05:30,2024-10-16,12,30.12,73.61,3.22,10,Second Inter-monsoon
2024-10-16T13:00:00+05:30,2024-10-16,13,29.93,77.94,3.72,10,Second Inter-monsoon
2024-10-16T14:00:00+05:30,2024-10-16,14,30.35,73.14,3.2,10,Second Inter-monsoon
2024-10-16T15:00:00+05:30,2024-10-16,15,29.37,76.06,4.45,10,Second Inter-monsoon
2024-10-16T16:00:00+05:30,2024-10-16,16,29.51,78.67,3.83,10,Second Inter-monsoon
2024-10-16T17:00:00+05:30,2024-10-16,17,28.0,81.91,3.06,10,Second Inter-monsoon
2024-10-16T18:00:00+05:30,2024-10-16,18,27.72,79.15,2.93,10,Second Inter-monsoon
2024-10-16T19:00:00+05:30,2024-10-16,19,27.48,85.06,3.36,10,Second Inter-monsoon
2024-10-16T20:00:00+05:30,2024-10-16,20,27.76,87.17,3.44,10,Second Inter-monsoon
2024-10-16T21:00:00+05:30,2024-10-16,21,26.34,83.36,3.23,10,Second Inter-monsoon
2024-10-16T22:00:00+05:30,2024-10-16,22,26.21,84.83,3.46,10,Second Inter-monsoon
2024-10-16T23:00:00+05:30,2024-10-16,23,26.15,83.49,3.13,10,Second Inter-monsoon
2024-10-17T00:00:00+05:30,2024-10-17,0,25.43,87.73,3.09,10,Second Inter-monsoon
2024-10-17T01:00:00+05:30,2024-10-17,1,25.55,90.05,3.42,10,Second Inter-monsoon
2024-10-17T02:00:00+05:30,2024-10-17,2,26.26,87.83,3.48,10,Second Inter-monsoon
2024-10-17T03:00:00+05:30,2024-10-17,3,26.24,82.46,4.33,10,Second Inter-monsoon
2024-10-17T04:00:00+05:30,2024-10-17,4,27.88,83.16,2.9,10,Second Inter-monsoon
2024-10-17T05:00:00+05:30,2024-10-17,5,27.14,81.97,3.08,10,Second Inter-monsoon
2024-10-17T06:00:00+05:30,2024-10-17,6,28.07,82.63,3.03,10,Second Inter-monsoon
2024-10-17T07:00:00+05:30,2024-10-17,7,28.78,77.9,2.92,10,Second Inter-monsoon
2024-10-17T08:00:00+05:30,2024-10-17,8,28.78,75.05,3.36,10,Second Inter-monsoon
2024-10-17T09:00:00+05:30,2024-10-17,9,29.57,77.71,3.04,10,Second Inter-monsoon
2024-10-17T10:00:00+05:30,2024-10-17,10,29.71,75.05,3.39,10,Second Inter-monsoon
2024-10-17T11:00:00+05:30,2024-10-17,11,30.29,73.28,3.15,10,Second Inter-monsoon
2024-10-17T12:00:00+05:30,2024-10-17,12,30.0,74.59,3.04,10,Second Inter-monsoon
2024-10-17T13:00:00+05:30,2024-10-17,13,29.19,77.38,3.46,10,Second Inter-monsoon
2024-10-17T14:00:00+05:30,2024-10-17,14,29.27,76.5,3.02,10,Second Inter-monsoon
2024-10-17T15:00:00+05:30,2024-10-17,15,29.61,76.19,3.22,10,Second Inter-monsoon
2024-10-17T16:00:00+05:30,2024-10-17,16,29.73,80.43,2.84,10,Second Inter-monsoon
2024-10-17T17:00:00+05:30,2024-10-17,17,28.49,79.57,3.0,10,Second Inter-monsoon
2024-10-17T18:00:00+05:30,2024-10-17,18,28.17,80.3,6.09,10,Second Inter-monsoon
2024-10-17T19:00:00+05:30,2024-10-17,19,27.1,81.56,2.85,10,Second Inter-monsoon
2024-10-17T20:00:00+05:30,2024-10-17,20,27.32,87.14,3.12,10,Second Inter-monsoon
2024-10-17T21:00:00+05:30,2024-10-17,21,26.08,85.69,3.32,10,Second Inter-monsoon
2024-10-17T22:00:00+05:30,2024-10-17,22,26.77,86.13,2.83,10,Second Inter-monsoon
2024-10-17T23:00:00+05:30,2024-10-17,23,26.21,88.32,3.2,10,Second Inter-monsoon
2024-10-18T00:00:00+05:30,2024-10-18,0,26.16,84.87,3.76,10,Second Inter-monsoon
2024-10-18T01:00:00+05:30,2024-10-18,1,26.38,88.26,3.21,10,Second Inter-monsoon
2024-10-18T02:00:00+05:30,2024-10-18,2,26.7,84.62,3.37,10,Second Inter-monsoon
2024-10-18T03:00:00+05:30,2024-10-18,3,25.97,84.14,3.03,10,Second Inter-monsoon
2024-10-18T04:00:00+05:30,2024-10-18,4,27.77,80.69,3.02,10,Second Inter-monsoon
2024-10-18T05:00:00+05:30,2024-10-18,5,26.7,81.36,2.91,10,Second Inter-monsoon
2024-10-18T06:00:00+05:30,2024-10-18,6,27.82,81.68,2.87,10,Second Inter-monsoon
2024-10-18T07:00:00+05:30,2024-10-18,7,29.42,80.62,3.7,10,Second Inter-monsoon
2024-10-18T08:00:00+05:30,2024-10-18,8,29.03,77.81,3.61,10,Second Inter-monsoon
2024-10-18T09:00:00+05:30,2024-10-18,9,29.91,77.7,3.47,10,Second Inter-monsoon
